y,x,g,cntry,x1,x2,x3,obs,alt,chosen,a1,a2,a3,a1_x1,a1_x2,a1_x3,a2_x1,a2_x2,a2_x3,a3_x1,a3_x2,a3_x3
3,1,3,us,1,0,0,8942,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8943,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8943,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8943,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8944,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8944,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8944,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8945,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8945,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8945,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8946,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8946,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8946,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8947,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8947,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8947,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8948,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8948,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8948,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8949,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8949,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8949,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8950,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8950,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8950,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8951,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8951,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8951,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8952,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8952,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8952,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8953,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8953,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8953,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8954,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8954,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8954,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8955,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8955,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8955,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8956,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8956,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8956,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8957,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8957,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8957,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8958,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8958,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8958,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8959,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8959,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8959,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8960,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8960,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8960,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8961,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8961,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8961,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8962,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8962,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8962,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8963,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8963,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8963,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8964,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8964,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8964,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8965,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8965,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8965,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8966,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8966,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8966,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8967,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8967,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8967,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8968,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8968,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8968,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8969,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8969,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8969,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8970,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8970,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8970,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8971,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8971,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8971,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,1,3,us,1,0,0,8972,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3,1,3,us,1,0,0,8972,2,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,3,us,1,0,0,8972,3,1,0,0,1,0,0,0,0,0,0,1,0,0
3,2,3,us,0,1,0,8973,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8973,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8973,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8974,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8974,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8974,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8975,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8975,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8975,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8976,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8976,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8976,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8977,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8977,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8977,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8978,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8978,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8978,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8979,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8979,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8979,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8980,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8980,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8980,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8981,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8981,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8981,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8982,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8982,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8982,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8983,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8983,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8983,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8984,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8984,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8984,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8985,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8985,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8985,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8986,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8986,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8986,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8987,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8987,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8987,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8988,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8988,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8988,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8989,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8989,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8989,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8990,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8990,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8990,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8991,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8991,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8991,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8992,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8992,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8992,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8993,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8993,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8993,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8994,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8994,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8994,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8995,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8995,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8995,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8996,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8996,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8996,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8997,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8997,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8997,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8998,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8998,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8998,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,8999,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,8999,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,8999,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9000,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9000,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9000,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9001,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9001,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9001,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9002,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9002,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9002,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9003,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9003,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9003,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9004,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9004,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9004,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9005,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9005,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9005,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9006,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9006,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9006,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9007,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9007,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9007,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9008,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9008,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9008,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9009,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9009,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9009,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9010,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9010,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9010,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9011,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9011,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9011,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9012,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9012,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9012,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9013,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9013,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9013,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9014,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9014,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9014,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9015,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9015,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9015,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9016,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9016,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9016,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9017,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9017,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9017,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9018,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9018,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9018,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9019,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9019,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9019,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9020,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9020,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9020,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9021,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9021,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9021,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9022,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9022,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9022,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9023,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9023,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9023,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9024,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9024,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9024,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9025,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9025,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9025,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9026,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9026,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9026,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9027,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9027,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9027,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9028,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9028,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9028,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9029,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9029,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9029,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9030,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9030,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9030,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9031,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9031,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9031,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9032,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9032,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9032,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9033,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9033,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9033,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9034,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9034,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9034,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9035,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9035,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9035,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9036,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9036,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9036,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9037,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9037,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9037,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9038,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9038,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9038,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9039,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9039,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9039,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9040,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9040,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9040,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9041,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9041,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9041,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9042,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9042,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9042,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9043,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9043,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9043,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9044,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9044,2,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,3,us,0,1,0,9044,3,1,0,0,1,0,0,0,0,0,0,0,1,0
3,2,3,us,0,1,0,9045,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,3,us,0,1,0,9045,2,0,0,1,0,0,0,0,0,1,0,0,0,0
